model,layer,unit,weighted_mean_sim,diversity_score,n_eff,sum_weights,max_auc,n_desc_auc_ge_05,has_reliable_desc,median_sim_unweighted,min_sim_unweighted,range_gap_unweighted,n_valid_pairs,redundancy_fraction_unweighted,unweighted_similarity_zscore,baseline_percentile,baseline_mean,baseline_std,exp_confidence_adjusted_diversity,unweighted_mean_sim,unweighted_diversity
gemma-scope-2b,0,4554,0.4361057904182925,0.5638942095817074,2.921324837353208,1.5444743477990606,0.6361000000000001,1,True,0.4445980761154573,0.3049041032791137,0.1396939728363436,10,0.0,2.3040544860412395,98.2,0.36107379564683795,0.04346639411261741,0.32946363201813944,0.4612227359940506,0.5387772640059494
gemma-scope-2b,0,6213,0.5606650717097407,0.43933492829025933,4.999999999891424,4.798447922886454,0.817,5,True,0.5526306731914803,0.4102987157942425,0.1423319573972378,10,0.0,4.591852628625694,100.0,0.36107379564683795,0.04346639411261741,0.439334928280719,0.5606650717097406,0.43933492829025944
gemma-scope-2b,0,6600,0.5504603674234954,0.44953963257650464,4.9999997190370955,4.861383233062172,0.8574,5,True,0.5424671769142151,0.4054633378982544,0.1370038390159607,10,0.0,4.356937418667141,100.0,0.36107379564683795,0.04346639411261741,0.44953960731571246,0.5504541546106339,0.44954584538936615
gemma-scope-2b,0,10338,0.3402724521475225,0.6597275478524776,3.4935467658841097,2.791068864658407,0.9694,3,True,0.31484792118268357,0.2895780205726623,0.025269900610021268,10,0.0,0.493956951208405,70.6,0.36107379564683795,0.04346639411261741,0.4609578082329354,0.3825443231627294,0.6174556768372705
gemma-scope-2b,0,10531,0.6839808053442101,0.31601919465578987,4.224123088305562,3.2168312359208273,0.9011,3,True,0.6810505092144012,0.6344229796872758,0.046627529527125455,10,0.0,7.295992839987671,100.0,0.36107379564683795,0.04346639411261741,0.2669807952986503,0.6782042958725768,0.3217957041274232
gemma-scope-2b,0,10698,0.39442992425297957,0.6055700757470204,4.999999999898647,4.966535745378576,1.0,5,True,0.39459903868092205,0.2458355131247338,0.14876352555618824,10,0.0,0.7674004086862812,78.0,0.36107379564683795,0.04346639411261741,0.6055700757347451,0.3944299242529795,0.6055700757470205
gemma-scope-2b,0,12182,0.3785731341920399,0.62142686580796,4.988870595061935,4.763841894431155,1.0,5,True,0.34683013937415663,0.2705083328182504,0.07632180655590626,10,0.0,0.3282111692698885,64.0,0.36107379564683795,0.04346639411261741,0.6200436435621661,0.3753399516824859,0.6246600483175141
gemma-scope-2b,0,12482,0.36269480534168874,0.6373051946583113,4.999997896721078,0.03447636566323072,0.003,0,False,0.3646569006195002,0.2026544688549958,0.16200243176450438,10,0.0,0.03729340167143757,54.50000000000001,0.36107379564683795,0.04346639411261741,0.6373049265721947,0.3626948053416888,0.6373051946583113
gemma-scope-2b,0,13183,0.4307197964569675,0.5692802035430324,4.0326730166767115,2.7701630828941615,0.7168,2,True,0.3999063255653478,0.2277620732784271,0.17214425228692068,10,0.0,0.7114053153051858,76.3,0.36107379564683795,0.04346639411261741,0.4591441831512426,0.391996019455704,0.608003980544296
gemma-scope-2b,0,13502,0.42504542813647256,0.5749545718635274,4.0171651490891715,0.06469913313098846,0.13485,0,False,0.4462537782105146,0.3056994908214243,0.14055428738909032,10,0.0,1.6996029076989638,94.5,0.36107379564683795,0.04346639411261741,0.46193749367992953,0.4349494054678316,0.5650505945321684
gemma-scope-2b,0,13988,0.8281335630537214,0.17186643694627857,4.999995310948375,3.402421498776094,0.5762,5,True,0.8905761241912842,0.6764680550377413,0.21410806915354286,10,0.5,10.744504417678538,100.0,0.36107379564683795,0.04346639411261741,0.17186627576815947,0.828098659210412,0.17190134078958796
gemma-scope-2b,0,14477,0.4326702737356949,0.5673297262643051,3.016549956783428,1.078319753049846,0.5245,1,False,0.45988455653878785,0.3511129408411425,0.10877161569764537,10,0.0,2.3147783828532504,98.2,0.36107379564683795,0.04346639411261741,0.34227569224890875,0.4616888651193045,0.5383111348806955
gemma-scope-2b,0,16268,0.39983092765997713,0.6001690723400228,4.999999987280803,0.4433433162736664,0.267,0,False,0.31884366801608816,0.1807040505762053,0.13813961743988284,10,0.0,0.8916574011803946,81.10000000000001,0.36107379564683795,0.04346639411261741,0.6001690708132891,0.3998309276599772,0.6001690723400228
gemma-scope-2b,10,603,0.7445035792008646,0.25549642079913537,4.99985192085973,4.934144056604994,0.9842,5,True,0.731310587188831,0.6045342267910908,0.1267763603977402,10,0.0,8.821807167719872,100.0,0.36107379564683795,0.04346639411261741,0.2554888540610686,0.744525942784463,0.25547405721553695
gemma-scope-2b,10,1198,0.34707904108665316,0.6529209589133469,4.9999999995918785,2.4750008333000015,0.498,0,False,0.32285525043008667,0.2766042649745941,0.046250985455492555,10,0.0,-0.32196723114242526,40.699999999999996,0.36107379564683795,0.04346639411261741,0.6529209588600527,0.3470790410866531,0.6529209589133469
gemma-scope-2b,10,1928,0.5932746739242659,0.4067253260757341,4.9976492958013194,4.845074149697293,0.9448,5,True,0.5565960671546429,0.4907207190990448,0.06587534805559814,10,0.0,5.341953979593225,100.0,0.36107379564683795,0.04346639411261741,0.4065341078893909,0.593269272655302,0.40673072734469795
gemma-scope-2b,10,2286,0.403924663000501,0.596075336999499,4.9988337832888545,0.03685207425886778,0.0116,0,False,0.3845857450612942,0.3035770654678345,0.08100867959345975,10,0.0,0.9696999008454706,82.6,0.36107379564683795,0.04346639411261741,0.595936306395677,0.4032231537079532,0.5967768462920469
gemma-scope-2b,10,3209,0.466189896760323,0.5338101032396769,1.2794593309040412,1.0302330653097977,0.7287,1,True,0.40690567242260545,0.344562489442531,0.06234318298007446,10,0.0,1.1917009268951055,87.8,0.36107379564683795,0.04346639411261741,0.13659766350417082,0.4128727377996321,0.5871272622003679
gemma-scope-2b,10,3863,0.3309580842924973,0.6690419157075027,4.999999999593933,2.48125035155459,0.4985,0,False,0.32275790030637175,0.262908502643794,0.05984939766257774,10,0.0,-0.6928504645753139,25.1,0.36107379564683795,0.04346639411261741,0.6690419156531675,0.3309580842924973,0.6690419157075027
