model,mean_similarity,min_similarity,max_similarity,std_similarity
gpt2-xl,0.3995105404630907,0.2698949414554278,0.5308750867843628,0.07229099571536227
gpt2-xl,0.33355694959778004,0.22088845247695166,0.43335282802581787,0.07539391950511606
gpt2-xl,0.36878212303571944,0.2867317966658953,0.4264049021715073,0.039783311430293886
gpt2-xl,0.45850797508763047,0.2905816435813904,0.551436987433614,0.08053372546402145
gpt2-xl,0.30914082214618743,0.22588256001472473,0.3774450719356537,0.049557959498056886
gpt2-xl,0.4185561858548342,0.32424418185686044,0.6035285771944697,0.0922572029938333
gpt2-xl,0.35103410450363637,0.20622140169143677,0.5370636858306128,0.0932976187867501
gpt2-xl,0.37459687566742017,0.31576146577367037,0.47567316744763743,0.05279671385189976
gpt2-xl,0.34807255742771726,0.29183475423844185,0.41225004719197544,0.040474768441121016
gpt2-xl,0.33083092512321216,0.26759833097457886,0.4916596422601207,0.06939412692339338
gpt2-xl,0.28667682563035174,0.1971355527639389,0.4294246179208394,0.06518336593510629
gpt2-xl,0.4036093198758685,0.278433233499527,0.5699530500201563,0.09026978339907009
gpt2-xl,0.34711240696981843,0.27268536253658804,0.5013944506645203,0.06471508223357374
gpt2-xl,0.3210198476316475,0.2365450577086159,0.5650750061824924,0.09245802683875633
gpt2-xl,0.3364031508564949,0.18198561668395996,0.48177391290664673,0.10727939510509721
gpt2-xl,0.423008539251148,0.3052293658256531,0.5897327065467834,0.08535091989441002
gpt2-xl,0.4059553143177183,0.3233041570601376,0.49501061498992616,0.05477034022188963
gpt2-xl,0.3823849933599105,0.27734994888305664,0.46816477369280096,0.05495289977590459
gpt2-xl,0.3687646329402924,0.2846307158470154,0.5133892297744751,0.06369009009725468
gpt2-xl,0.3459890443598478,0.21425095200538635,0.5820393464518414,0.10366374601957713
gpt2-xl,0.3390990128941934,0.23955312495790593,0.4556985550286141,0.07247291572484127
gpt2-xl,0.4335090552108657,0.2831708322065578,0.6013913392191338,0.10182584183964964
gpt2-xl,0.3627859721584915,0.31036196289289275,0.4495955765729487,0.043430717807317686
gpt2-xl,0.4118175169205647,0.337720662355423,0.46099533024416384,0.04435704091883744
gpt2-xl,0.38037968081943735,0.25908029079437256,0.5356221475826424,0.08920683063994876
gpt2-xl,0.38462724522355635,0.25248812124203956,0.6576350927352905,0.12631267811978386
gpt2-xl,0.38006638884544375,0.2509441077709198,0.534239649772644,0.0992913150645779
gpt2-xl,0.3605709404655474,0.2737037241458893,0.4389437437057495,0.051818175967432455
gpt2-xl,0.389869169288851,0.26993898928529136,0.5083918864493446,0.0728418460905642
gpt2-xl,0.3688905891415774,0.30531132221221924,0.49257144376209805,0.05020360273771047
gpt2-xl,0.409573170851535,0.2780340611934662,0.5955187919426695,0.10159781632989792
gpt2-xl,0.3222593696445201,0.19518053531646729,0.4847368896007538,0.08766886430256993
gpt2-xl,0.3856844353214666,0.18354086974019623,0.4794401073288952,0.08388891993416428
gpt2-xl,0.3722922978048968,0.2698764285408387,0.47312819957733154,0.06999553902240241
gpt2-xl,0.4645144141988897,0.29633800409209754,0.6240294761666502,0.09602430206644087
gpt2-xl,0.32768383988712113,0.21979324699680558,0.5652628540992737,0.1297577194783472
gpt2-xl,0.4194171835358097,0.25774134741672006,0.6348598438668482,0.10059029733930266
gpt2-xl,0.3650158216720267,0.2626078866357875,0.5016374588012695,0.0807181294362262
gpt2-xl,0.4082517663716029,0.2775866819866495,0.5113862752914429,0.0706193785826006
gpt2-xl,0.4081288641924127,0.27781162493859624,0.5317686162270803,0.06775930972378935
gpt2-xl,0.3356683791746783,0.17422629306003068,0.649097105914528,0.1283213156990237
gpt2-xl,0.3661442236933493,0.2895600199699402,0.4588607598709187,0.044986565438312066
gpt2-xl,0.3478148949961545,0.24635909519439414,0.4223499000072479,0.052034395972751384
gpt2-xl,0.3769140803011775,0.2448434087727427,0.5230507254600525,0.0870044911617721
Llama-3.1-8B-Instruct,0.35979900709287416,0.28318646154565275,0.515960691456716,0.06822496820460798
Llama-3.1-8B-Instruct,0.42742508346835606,0.3192810118198395,0.6450028419494629,0.09977623928074973
Llama-3.1-8B-Instruct,0.3703393951705775,0.30941337774753275,0.4249807596206665,0.0419024764829724
Llama-3.1-8B-Instruct,0.3606178140565639,0.2249370977320021,0.637754900723116,0.14771116468820872
Llama-3.1-8B-Instruct,0.3905716384720015,0.24692615884982638,0.6538985784174753,0.12462253781314811
Llama-3.1-8B-Instruct,0.33806769268344655,0.2762022018432617,0.4749883100383475,0.05692254236315342
Llama-3.1-8B-Instruct,0.4243753045354426,0.2995143950274952,0.6306321245055135,0.10308147685139891
Llama-3.1-8B-Instruct,0.35640401660396664,0.2407851439948424,0.4420316288433549,0.06626529338246777
Llama-3.1-8B-Instruct,0.4588686713390495,0.28264838457107544,0.5900264626725646,0.09662342225473887
Llama-3.1-8B-Instruct,0.40716790599306496,0.293721970354496,0.5177228450775146,0.07495174401476533
Llama-3.1-8B-Instruct,0.25370473859822446,0.10967661623041514,0.4230940685812201,0.08550957703316334
Llama-3.1-8B-Instruct,0.3634986087866003,0.246750146150589,0.6065961356999804,0.11509590812397467
Llama-3.1-8B-Instruct,0.4610299576961097,0.3249000310897827,0.6547883749008179,0.08511912094410463
Llama-3.1-8B-Instruct,0.33495037748337697,0.21657051146030426,0.487349123516732,0.08603658047278538
Llama-3.1-8B-Instruct,0.36471933557886843,0.2770123564306606,0.4998285025307092,0.06797048393518113
Llama-3.1-8B-Instruct,0.34227715135497305,0.2640062053205433,0.4397158753787245,0.05714269737891815
Llama-3.1-8B-Instruct,0.41312517632603224,0.2921393289316947,0.529294490814209,0.0720387671450598
Llama-3.1-8B-Instruct,0.3361221780028135,0.2033855970638293,0.5062018632888794,0.09018763348749952
Llama-3.1-8B-Instruct,0.4176665482055052,0.21736520528793335,0.7351575055624554,0.1263555200053042
Llama-3.1-8B-Instruct,0.35040490046893635,0.2563606355405237,0.5656323095779244,0.08757227480945204
Llama-3.1-8B-Instruct,0.42329051526302475,0.3400534987449646,0.5600633192081251,0.06117592400579851
Llama-3.1-8B-Instruct,0.4540445094255978,0.3935119040594244,0.6464039508814916,0.07172121049978808
Llama-3.1-8B-Instruct,0.37113815248012544,0.2679539918899536,0.4869312047958374,0.06457504347049331
Llama-3.1-8B-Instruct,0.3711067095383436,0.18526412932490566,0.6471763253211975,0.14011045636598776
Llama-3.1-8B-Instruct,0.42024106328682687,0.31231991575241647,0.5920606498682122,0.09731874731044518
Llama-3.1-8B-Instruct,0.378390488498842,0.21086161305170048,0.6001043796414919,0.1078848443505076
Llama-3.1-8B-Instruct,0.3796857711038256,0.3265206217765808,0.44232044942141946,0.033370485467027686
Llama-3.1-8B-Instruct,0.34070038052303325,0.2004670261780006,0.5022637248039246,0.08768017863427303
Llama-3.1-8B-Instruct,0.3407784167198999,0.199722021818161,0.44028661010941283,0.07062617281623944
Llama-3.1-8B-Instruct,0.3681526950186008,0.2610498368740082,0.7691954374313354,0.14177444141204515
Llama-3.1-8B-Instruct,0.396958753318564,0.2779733919493377,0.5636011698008291,0.08211618100249639
Llama-3.1-8B-Instruct,0.38419870356854796,0.3234202362126184,0.4517083494837084,0.047793010175250894
Llama-3.1-8B-Instruct,0.39622357989726575,0.21000110089765922,0.5136151603689704,0.08823658269916917
Llama-3.1-8B-Instruct,0.3745953872973855,0.2611577795555873,0.5096050500869751,0.07307039774959873
Llama-3.1-8B-Instruct,0.3647264047179306,0.29035065443368735,0.5124445848199982,0.07276440897668282
Llama-3.1-8B-Instruct,0.3677144749502791,0.2726138071648002,0.48357802629470825,0.06817911060459896
Llama-3.1-8B-Instruct,0.4016911039885113,0.27382765568330003,0.5436433229659017,0.08505731909648134
Llama-3.1-8B-Instruct,0.3996701477325705,0.21914133797391355,0.6464973302783185,0.13344220933219428
Llama-3.1-8B-Instruct,0.3733509596497258,0.30561524629592896,0.4279417097568512,0.04077479748257406
Llama-3.1-8B-Instruct,0.35337973884580093,0.2072959691286087,0.5222903490066528,0.10017744625815445
Llama-3.1-8B-Instruct,0.3873030602931976,0.27613794803619385,0.5125552415847778,0.07433654922017918
Llama-3.1-8B-Instruct,0.4289007798622443,0.3378252487726585,0.5874407291412354,0.0702633591540936
Llama-3.1-8B-Instruct,0.3745816529104956,0.2693661588808208,0.5545115140371623,0.08095381272822788
Llama-3.1-8B-Instruct,0.2966443378329923,0.17108320209631933,0.4267661913176668,0.06424009954476076
Llama-3.1-8B-Instruct,0.3261839261136609,0.16375557616286684,0.4430151581764221,0.07148201705387461
Llama-3.1-8B-Instruct,0.3396642654192578,0.2673252820968628,0.4874864213160537,0.05934314757600329
Llama-3.1-8B-Instruct,0.38384450910649837,0.29441511101542783,0.5314901154345215,0.06560005236830502
Llama-3.1-8B-Instruct,0.3900704148941973,0.2938675880432129,0.592448890209198,0.09091009079614289
Llama-3.1-8B-Instruct,0.3737341690699072,0.2500918507575989,0.5407268082662349,0.07683559131383086
Llama-3.1-8B-Instruct,0.36920025888061175,0.20112815499305725,0.4995488375290884,0.08694066329498504
Llama-3.1-8B-Instruct,0.3328780187521377,0.23109893388145808,0.5195129072521005,0.07786419932926045
Llama-3.1-8B-Instruct,0.2939721167087555,0.18926990032196045,0.3797916769981384,0.05907256820700153
Llama-3.1-8B-Instruct,0.3583061397075653,0.2678872346878052,0.4622049331665039,0.07072235631690155
Llama-3.1-8B-Instruct,0.40648866022046704,0.28384295105934143,0.5388655823131081,0.0826331291990029
Llama-3.1-8B-Instruct,0.44276709017931193,0.2985812603581708,0.6149139633826051,0.0871000110638101
Llama-3.1-8B-Instruct,0.36749001217756705,0.2544843034292551,0.5045361218132909,0.07950947191875957
Llama-3.1-8B-Instruct,0.420945289307687,0.31878882906637185,0.5533862380155193,0.06531521804344993
Llama-3.1-8B-Instruct,0.3310004732128017,0.23725237028286683,0.4232380986213684,0.05931595658130871
Llama-3.1-8B-Instruct,0.4085830940841892,0.28268967374028775,0.46222457064536715,0.05512392688735909
Llama-3.1-8B-Instruct,0.33210383986529246,0.18886074423789978,0.48051580786705017,0.09616227700430477
Llama-3.1-8B-Instruct,0.3377417260029662,0.2437185652591526,0.4731626510620117,0.06608760394914907
Llama-3.1-8B-Instruct,0.3984287793178483,0.26850906014442444,0.6298404335975647,0.11862756217122557
Llama-3.1-8B-Instruct,0.3965349253592268,0.3170583248138428,0.520350782850339,0.05853697344262851
Llama-3.1-8B-Instruct,0.33737835727238,0.22702205857700297,0.46598264777763876,0.07220264102101963
Llama-3.1-8B-Instruct,0.4183285694950058,0.2750840023109916,0.5792788172627946,0.08895949041215159
Llama-3.1-8B-Instruct,0.3819188848927616,0.23526792929374973,0.5424877566840579,0.0876994258680932
Llama-3.1-8B-Instruct,0.41251684617083517,0.31090688705444336,0.5796856534668424,0.08750341583596043
Llama-3.1-8B-Instruct,0.396600468964035,0.25673604011535645,0.5124318599700928,0.06677774694932324
Llama-3.1-8B-Instruct,0.38257684108550977,0.31323977550986326,0.5325263421221778,0.0628124678975963
Llama-3.1-8B-Instruct,0.39446161607729285,0.3068852241703739,0.4761976017834194,0.05069216029860653
Llama-3.1-8B-Instruct,0.3935244932770729,0.24029915034770966,0.558816134929657,0.09647263375864715
Llama-3.1-8B-Instruct,0.40607044494603395,0.2132588966776271,0.5998211384032842,0.10060107996692727
Llama-3.1-8B-Instruct,0.3742951289533398,0.2914071331730943,0.5068042874336243,0.07504548630931222
Llama-3.1-8B-Instruct,0.364217488257343,0.24887356903772273,0.47582024335861206,0.0644688741917619
Llama-3.1-8B-Instruct,0.3834500197501417,0.2940350420433253,0.5208096789831124,0.07342584743560206
Llama-3.1-8B-Instruct,0.35050238478034834,0.28856710859733226,0.46897822803388745,0.052716206034749205
Llama-3.1-8B-Instruct,0.3994716376066208,0.3403513431549072,0.4749199151992798,0.04716385251689495
Llama-3.1-8B-Instruct,0.42487506967416006,0.3338945011465104,0.538238016471982,0.06022507796044134
Llama-3.1-8B-Instruct,0.34123675810506465,0.1638001008272063,0.5162523369488351,0.12242092604650272
Llama-3.1-8B-Instruct,0.3494848521456018,0.2307729870080948,0.7514694929122925,0.14555262888920079
Llama-3.1-8B-Instruct,0.37305924251502165,0.23778175036041815,0.48521185097553465,0.0716725868162075
Llama-3.1-8B-Instruct,0.3480203636453901,0.2385467744739791,0.5545870927222326,0.09029448387869154
Llama-3.1-8B-Instruct,0.3826325078482495,0.27643956086399846,0.5490829512203622,0.08459898981553952
Llama-3.1-8B-Instruct,0.3951915296802967,0.34328516383678753,0.48827393318039003,0.041796073566430544
Llama-3.1-8B-Instruct,0.3831239337890631,0.2467995136976242,0.5862708584939452,0.08930174264454378
Llama-3.1-8B-Instruct,0.40900876820087434,0.3170328140258789,0.5043216347694397,0.06357447760129692
Llama-3.1-8B-Instruct,0.40078898531926727,0.28356415033340454,0.5543575286865234,0.0863585310668879
Llama-3.1-8B-Instruct,0.466628290720951,0.4062004089355469,0.545358587386484,0.04877953792162082
Llama-3.1-8B-Instruct,0.46075062544468776,0.342258095741272,0.6864116974823667,0.09522289658096839
Llama-3.1-8B-Instruct,0.3936967597763526,0.3273969888687134,0.4854757487773895,0.04278202076598485
Llama-3.1-8B-Instruct,0.39416153303427387,0.27382248640060425,0.5146607449852986,0.06337648685006463
Llama-3.1-8B-Instruct,0.32820605300757505,0.21812248419985303,0.527015802023915,0.09169448982596187
Llama-3.1-8B-Instruct,0.3903523050084683,0.20431682739753598,0.5659519006595585,0.11495686993399686
Llama-3.1-8B-Instruct,0.4152689808394131,0.31703842631096935,0.6558666639486999,0.0891632711286287
Llama-3.1-8B-Instruct,0.38480776740651124,0.30667009274124213,0.45588398505640537,0.04477350241551326
Llama-3.1-8B-Instruct,0.3615329855782439,0.2626305818557739,0.4473420412932618,0.0593572377130714
Llama-3.1-8B-Instruct,0.3701047906263787,0.1973256915807724,0.51367315568488,0.08773907490003992
Llama-3.1-8B-Instruct,0.30868171635541175,0.1692172041302087,0.42215553390052785,0.0793753008487626
Llama-3.1-8B-Instruct,0.45536496810492266,0.2894842710937344,0.7984620570678136,0.16945842397134578
Llama-3.1-8B-Instruct,0.31074568684288995,0.17535144090652466,0.4089241027832031,0.08202057956930289
Llama-3.1-8B-Instruct,0.3502088609014622,0.25496455967848963,0.5855468409601681,0.08945989447314995
Llama-3.1-8B-Instruct,0.4951363852399525,0.29627315424244727,0.6648436388466585,0.11012532702914035
Llama-3.1-8B-Instruct,0.39169884026050567,0.2857063412666321,0.5168671607971191,0.07610836450163189
Llama-3.1-8B-Instruct,0.3301401449730601,0.2514362783096007,0.4339052180108306,0.06537221735574704
Llama-3.1-8B-Instruct,0.3650073281168442,0.24898443368030898,0.5519582629203796,0.09157799371167592
Llama-3.1-8B-Instruct,0.36655563772513206,0.24001406133174896,0.47817614804648556,0.08368813870613491
Llama-3.1-8B-Instruct,0.4069426171176101,0.2788616980479144,0.5294387024975605,0.07309290553747036
Llama-3.1-8B-Instruct,0.3510989354614409,0.23714320591511995,0.5577075051578139,0.08270401502519364
Llama-3.1-8B-Instruct,0.3980243398003366,0.23529251095145975,0.5825975438836206,0.09877012995522876
Llama-3.1-8B-Instruct,0.3471110199252078,0.21463467391522717,0.7030864711896861,0.14562951821473274
Llama-3.1-8B-Instruct,0.33006128187354994,0.23149371367768046,0.4790636313519706,0.07813532422371425
Llama-3.1-8B-Instruct,0.388756955937665,0.2206692397594452,0.6156084537506104,0.09985542370944442
Llama-3.1-8B-Instruct,0.36066171878415565,0.24059516191482544,0.5142811809275505,0.09325264803529847
Llama-3.1-8B-Instruct,0.35756015408539776,0.2143026888370514,0.7075585126876831,0.1392926708595098
Llama-3.1-8B-Instruct,0.38455543465801256,0.2588057805531305,0.4968241157040536,0.07364232591626983
Llama-3.1-8B-Instruct,0.4126546774676022,0.34828606247901917,0.5067508212625037,0.048452581220441944
Llama-3.1-8B-Instruct,0.29180259842148343,0.1666058500752854,0.4485501440971904,0.08611561356017154
Llama-3.1-8B-Instruct,0.39303158798326876,0.32684318263273404,0.4929353300967625,0.058630518510849106
Llama-3.1-8B-Instruct,0.40406466657696943,0.2552500069141388,0.6769472745719869,0.10161750241884873
Llama-3.1-8B-Instruct,0.30200542631689553,0.22987945942993193,0.4368874132633209,0.0630798337497862
Llama-3.1-8B-Instruct,0.4240982143971845,0.3254138231277466,0.5982068777084351,0.07220230927854616
Llama-3.1-8B-Instruct,0.3885563720826732,0.3341482877731323,0.5037408025187495,0.051204828203467515
Llama-3.1-8B-Instruct,0.4206011886546043,0.3229881525039673,0.4965026976762603,0.05907082654853838
Llama-3.1-8B-Instruct,0.4048134052139484,0.2897176742553711,0.5437866993204752,0.07935651890840727
Llama-3.1-8B-Instruct,0.33599517345612523,0.2613174021244049,0.45893368369736254,0.0539887143547199
Llama-3.1-8B-Instruct,0.39881407022476195,0.2880270183086395,0.6969164609909058,0.10777410696262388
Llama-3.1-8B-Instruct,0.3797252614010231,0.2720982406022281,0.4541443641013697,0.06557062739224956
Llama-3.1-8B-Instruct,0.38138538879912093,0.27946303609233936,0.5373711265700394,0.08477983097493733
Llama-3.1-8B-Instruct,0.3618304411892767,0.2234514057636261,0.4853535899309174,0.0882795557587277
Llama-3.1-8B-Instruct,0.30856427039764706,0.1997873067982614,0.4079439043998718,0.06250044740882983
Llama-3.1-8B-Instruct,0.3701522544275086,0.28645812192309683,0.47505712806497813,0.05784641487613268
Llama-3.1-8B-Instruct,0.3359948693018195,0.24695369637564646,0.39638591994005223,0.045107258304596
Llama-3.1-8B-Instruct,0.46478860736322913,0.33740062527062387,0.7516327128300883,0.12727328570376678
Llama-3.1-8B-Instruct,0.36010495113923613,0.29117728033472523,0.5451386842048962,0.06904309535857368
Llama-3.1-8B-Instruct,0.3015247035783034,0.18062568124379663,0.4542374069407725,0.08472883702980773
Llama-3.1-8B-Instruct,0.40285276201971365,0.30098018050193787,0.4922201335430145,0.07182840367080895
Llama-3.1-8B-Instruct,0.3303730877147829,0.209241991133454,0.4573720395565033,0.08761218717624852
Llama-3.1-8B-Instruct,0.4518966562447312,0.36511279760446835,0.5715204647444939,0.05959139870879915
Llama-3.1-8B-Instruct,0.4148250727594913,0.3718939278252238,0.48135623446963904,0.03669698727263983
Llama-3.1-8B-Instruct,0.37150718569755553,0.29507720470428467,0.4469606578350067,0.04591389658897335
Llama-3.1-8B-Instruct,0.3833156978881483,0.2588992251934048,0.540040905470744,0.08616957626113887
Llama-3.1-8B-Instruct,0.3861391862733738,0.28845399618148804,0.5677352805295429,0.07663727796377405
Llama-3.1-8B-Instruct,0.3498642486860638,0.2711622416973114,0.42945627219006455,0.05130778535096739
Llama-3.1-8B-Instruct,0.3484148194251032,0.27800609004461285,0.4230015025734013,0.0423401200541481
Llama-3.1-8B-Instruct,0.4366977491015468,0.36211709009903204,0.47505712806497813,0.03468318170135995
Llama-3.1-8B-Instruct,0.4047789644030722,0.24364620522902125,0.6864116974823667,0.13670373237591613
Llama-3.1-8B-Instruct,0.3945457511575159,0.3070819194864087,0.5431008015214929,0.06747081275195335
Llama-3.1-8B-Instruct,0.449192589990023,0.2633546433833458,0.8549238443374634,0.1596680613308935
Llama-3.1-8B-Instruct,0.43512777946360137,0.3280693292617798,0.5423996125221493,0.07141019887802603
Llama-3.1-8B-Instruct,0.4027547967778663,0.2612427317355439,0.5188703846258164,0.07773798040454218
Llama-3.1-8B-Instruct,0.3505387546190203,0.22361935989626092,0.49427378245905007,0.06885719041756372
Llama-3.1-8B-Instruct,0.3477848080142662,0.26841408014297485,0.45731175200273166,0.06518610254595755
Llama-3.1-8B-Instruct,0.4623868942931818,0.3777061475690522,0.5955234411046849,0.06479703831769154
Llama-3.1-8B-Instruct,0.35456621374247455,0.2582105244272639,0.502008378266293,0.08663437280419921
Llama-3.1-8B-Instruct,0.39759432282876467,0.3218773623924255,0.49091661084692695,0.04994981322222324
Llama-3.1-8B-Instruct,0.38667031749140074,0.2492110878699374,0.5408330833415349,0.07320937971795995
Llama-3.1-8B-Instruct,0.41906841128383254,0.25045085699709835,0.5437739381588068,0.09249906924574125
Llama-3.1-8B-Instruct,0.36936285410535286,0.24887356903772273,0.49849303062239403,0.07334834274369473
Llama-3.1-8B-Instruct,0.3753013734271091,0.2613174021244049,0.46113923423652525,0.06057645379170567
Llama-3.1-8B-Instruct,0.38837526302819547,0.27381054631283486,0.609178195742701,0.09747653479615424
Llama-3.1-8B-Instruct,0.38105394962679395,0.24101765560893518,0.6338033676147461,0.1135854515510839
Llama-3.1-8B-Instruct,0.42329033143791805,0.20570671822388698,0.6314919590950012,0.1099129015842819
Llama-3.1-8B-Instruct,0.3498059687460913,0.22660336177309182,0.49040383214905225,0.0889086665381577
Llama-3.1-8B-Instruct,0.3729416745594696,0.2561497986316681,0.4362832047770505,0.06264541904919037
Llama-3.1-8B-Instruct,0.44555485817450186,0.325688908269671,0.607188302492747,0.07377069345165051
Llama-3.1-8B-Instruct,0.3288462775758324,0.21992770195869338,0.5054361820220947,0.08076279757417038
Llama-3.1-8B-Instruct,0.39545322585130116,0.32798864507810765,0.4951145353845048,0.050854260339629205
Llama-3.1-8B-Instruct,0.5070323041632688,0.3952367901802063,0.6393902516728501,0.072826218872782
Llama-3.1-8B-Instruct,0.4191874086810102,0.2307998389005661,0.5578920841217041,0.09628019040551038
Llama-3.1-8B-Instruct,0.3963533040055841,0.29169232894824026,0.6384105872634231,0.0978922687871279
Llama-3.1-8B-Instruct,0.4013285949765352,0.3283857907789026,0.5169877697832731,0.05397836412004149
Llama-3.1-8B-Instruct,0.35347096156598534,0.2340816268872249,0.4875271931258245,0.07580970065701637
Llama-3.1-8B-Instruct,0.4473498455390733,0.3412957380657533,0.5951334720690922,0.08317212212622656
Llama-3.1-8B-Instruct,0.40025382591108577,0.29415982961654663,0.5290744462333457,0.07808485096790953
Llama-3.1-8B-Instruct,0.2841435278760837,0.18625086545944214,0.4529860047706371,0.08784200539546755
Llama-3.1-8B-Instruct,0.41348753498787644,0.27100081366286466,0.6280490381688464,0.1049854376103134
Llama-3.1-8B-Instruct,0.3885394752919279,0.27007008969366064,0.5897067364962919,0.08567499812770497
Llama-3.1-8B-Instruct,0.38832045938453535,0.2581127728156587,0.5194875884361522,0.07704293989540995
Llama-3.1-8B-Instruct,0.3316874649534731,0.21237116010533008,0.5065904855728149,0.09492444492084459
Llama-3.1-8B-Instruct,0.43419783558830527,0.3551969826221466,0.5382083012809432,0.056086485774828755
Llama-3.1-8B-Instruct,0.43327449338078694,0.32991472900422103,0.5572164058685303,0.06501431280575086
Llama-3.1-8B-Instruct,0.3593617458364019,0.2531266212463379,0.7554084208364249,0.13845746220891073
Llama-3.1-8B-Instruct,0.40702700661783275,0.32497480511665344,0.5649350208121553,0.06952461974936101
Llama-3.1-8B-Instruct,0.39397965256788026,0.33106499910354614,0.4932338603456221,0.05429643776370745
Llama-3.1-8B-Instruct,0.3994547039270401,0.29360246658325195,0.5084246397018433,0.06480605941757268
Llama-3.1-8B-Instruct,0.4012439702693822,0.3403608900416164,0.5233705611979329,0.054848241472592936
Llama-3.1-8B-Instruct,0.39021473449743926,0.2610653185209446,0.6129880412831301,0.1229733622035593
Llama-3.1-8B-Instruct,0.432525982091598,0.25628578662872314,0.5312249939903629,0.0754691872547863
Llama-3.1-8B-Instruct,0.3451661150568824,0.20560568571090698,0.4479067952688467,0.0641653790935246
Llama-3.1-8B-Instruct,0.3203022966112352,0.13736077995767926,0.5237635374069214,0.12051106382926925
Llama-3.1-8B-Instruct,0.42554679103085447,0.3180527687072754,0.743781566619873,0.12023569249846947
Llama-3.1-8B-Instruct,0.3591603127144728,0.22712720930576324,0.5797057747840881,0.10596715195027147
Llama-3.1-8B-Instruct,0.48587522766980024,0.44230813475750586,0.5411467229636486,0.03439154945548898
Llama-3.1-8B-Instruct,0.3613142351367374,0.2606967972878478,0.5515048175153254,0.08328309936166786
Llama-3.1-8B-Instruct,0.41120034575972336,0.27304912691430405,0.655834993372263,0.11882615212483023
Llama-3.1-8B-Instruct,0.4454583273176048,0.3623390603762586,0.545358587386484,0.06362292238488611
Llama-3.1-8B-Instruct,0.412515559023814,0.27570212709016007,0.7691954374313354,0.1392879170635376
Llama-3.1-8B-Instruct,0.43326845967957084,0.3013639450073242,0.5449702739715576,0.0767590800575228
Llama-3.1-8B-Instruct,0.41637700896025487,0.25473068626340156,0.5900089144706726,0.08072106509733232
Llama-3.1-8B-Instruct,0.3880628390349131,0.2864774465560913,0.5009278952522349,0.05510821774441699
Llama-3.1-8B-Instruct,0.3750157728791237,0.23773764073848724,0.5956434607505798,0.0905358046237542
Llama-3.1-8B-Instruct,0.40149457813258627,0.27132670454223773,0.8059513088493774,0.1480630056104953
Llama-3.1-8B-Instruct,0.388420792138448,0.2154923358853067,0.5370315313339233,0.10221431392719157
Llama-3.1-8B-Instruct,0.4514495332829438,0.36797839403152466,0.5043949039100084,0.046841639995795416
Llama-3.1-8B-Instruct,0.44735670910905334,0.3633947453859607,0.5832278380854237,0.057032822224835314
Llama-3.1-8B-Instruct,0.38135317914213157,0.263548090246434,0.4795904755592346,0.05748620015756886
Llama-3.1-8B-Instruct,0.3701114000244366,0.28256319269161323,0.4739485727640633,0.06038314591848617
Llama-3.1-8B-Instruct,0.397045788991796,0.2704276120152955,0.5351234036536966,0.06902024957459589
Llama-3.1-8B-Instruct,0.2886786926667123,0.15058547258377075,0.4164435863494873,0.07422517549664519
Llama-3.1-8B-Instruct,0.3068669577599136,0.21987684250612038,0.39901355510869363,0.051343509718519066
Llama-3.1-8B-Instruct,0.3860167535841028,0.29909849166870117,0.48357802629470825,0.073156087757599
Llama-3.1-8B-Instruct,0.35899782219343024,0.25620911978428884,0.5282884240150452,0.07390124908302353
Llama-3.1-8B-Instruct,0.34892221191943334,0.2909980204998859,0.4797030985355377,0.056858554739632736
Llama-3.1-8B-Instruct,0.4097790142742476,0.27901989221572876,0.4930693809348723,0.07035136376751802
Llama-3.1-8B-Instruct,0.3559973019783308,0.2337587843465444,0.4639864287384501,0.06709391658475788
Llama-3.1-8B-Instruct,0.3568804669088591,0.2722189562190206,0.4530048668384552,0.049116842951832884
Llama-3.1-8B-Instruct,0.3803948281506977,0.28245264291763306,0.5089560747146606,0.06567516358128679
Llama-3.1-8B-Instruct,0.4371390082109247,0.32126011595009607,0.5004124045372009,0.05451223105637011
Llama-3.1-8B-Instruct,0.3540400996691193,0.2028142092934726,0.46536433696746826,0.08129814728220107
Llama-3.1-8B-Instruct,0.3864304780960083,0.2592352032661438,0.469460129737854,0.062830086817317
Llama-3.1-8B-Instruct,0.3913217805266961,0.24836277981248323,0.5724463717671421,0.09393082991607317
Llama-3.1-8B-Instruct,0.3879614281566046,0.3002099871760604,0.4631187915802002,0.04574888425248207
Llama-3.1-8B-Instruct,0.4057689365744837,0.3357537188676769,0.5034275646892149,0.057878793686356
Llama-3.1-8B-Instruct,0.3961480078719229,0.286188372558009,0.6847553253173828,0.11116652098118375
Llama-3.1-8B-Instruct,0.4233115466121573,0.2952269383859196,0.5441209893010365,0.06884720179511582
Llama-3.1-8B-Instruct,0.40026198279640335,0.2624995395541758,0.5513000159680843,0.08893608892200204
Llama-3.1-8B-Instruct,0.36500346707162895,0.217350572347641,0.4815094316455555,0.07100864362491623
Llama-3.1-8B-Instruct,0.33884222511454964,0.2573036551475525,0.5170624256134033,0.07557010911969397
Llama-3.1-8B-Instruct,0.48059585988521575,0.428583025932312,0.5488191843032837,0.03288234627383928
Llama-3.1-8B-Instruct,0.41609008988591584,0.30004632472991943,0.6401097989016903,0.09617995018670873
Llama-3.1-8B-Instruct,0.3567504264423216,0.2310344118496429,0.44850900769233704,0.07464103697755133
Llama-3.1-8B-Instruct,0.36677982265581976,0.19010908125530834,0.5063015811083852,0.09166505964307967
